date,venue_code,race_no,boat_no,racer_grade_num,win_rate,local_win_rate,national_2rate,local_2rate,st_avg,fly_count,motor_rate,exhibition_time,exhibition_st,tilt,is_night,wind_speed,rank,is_first
20260520,5,2,6,2,4.22,3.17,0.2092999999999999,0.0435,0.16,0,0.3,,,,0,2,3,0
20260520,5,3,1,2,6.0,5.28,0.4286,0.3889,0.16,0,0.1110999999999999,,,,0,4,2,0
20260520,5,3,2,3,5.22,5.39,0.3284,0.3704,0.16,0,0.6667000000000001,,,,0,4,1,1
20260520,5,3,3,2,4.65,5.15,0.23,0.3333,0.16,0,0.35,,,,0,4,5,0
20260520,5,3,4,4,6.22,6.88,0.4154,0.5882000000000001,0.16,0,0.1724,,,,0,4,3,0
20260520,5,3,5,2,5.16,4.94,0.3258,0.2778,0.13,1,0.3333,,,,0,4,4,0
20260520,5,3,6,2,4.69,0.0,0.3196,0.0,0.16,0,0.2727,,,,0,4,6,0
20260520,5,4,1,2,5.06,4.43,0.2821,0.1429,0.17,0,0.25,,,,0,2,1,1
20260520,5,4,2,2,5.57,6.12,0.36,0.4118,0.18,0,0.0526,,,,0,2,2,0
20260520,5,4,3,3,5.44,5.41,0.3774,0.2821,0.17,0,0.1667,,,,0,2,3,0
20260520,5,4,4,2,4.54,4.88,0.275,0.25,0.2,0,0.3182,,,,0,2,6,0
20260520,5,4,5,4,5.64,7.18,0.3431,0.5882000000000001,0.16,0,0.0556,,,,0,2,4,0
20260520,5,4,6,1,2.13,0.0,0.0159,0.0,0.22,0,0.4211,,,,0,2,5,0
20260520,5,5,1,1,5.18,4.43,0.3289,0.2286,0.2,0,0.619,,,,0,4,3,0
20260520,5,5,2,2,4.9,5.38,0.2941,0.375,0.18,0,0.35,,,,0,4,6,0
20260520,5,5,3,4,6.34,5.73,0.4122,0.3667,0.16,0,0.0769,,,,0,4,2,0
20260520,5,5,4,3,4.87,5.63,0.3095,0.3947,0.12,0,0.2632,,,,0,4,1,1
20260520,5,5,5,2,4.12,4.23,0.2268,0.2,0.19,0,0.3333,,,,0,4,4,0
20260520,5,5,6,3,5.31,5.81,0.2991,0.3704,0.18,0,0.15,,,,0,4,5,0
20260520,5,6,1,2,5.75,5.61,0.4,0.2857,0.15,0,0.2221999999999999,,,,0,2,1,1
20260520,5,6,2,2,4.3,3.58,0.2087999999999999,0.1578999999999999,0.17,0,0.5238,,,,0,2,3,0
20260520,5,6,3,2,3.59,3.36,0.1507,0.1429,0.18,0,0.2632,,,,0,2,5,0
20260520,5,6,4,4,5.63,6.16,0.36,0.4897999999999999,0.14,0,0.4118,,,,0,2,4,0
20260520,5,6,5,4,7.25,7.73,0.5104,0.6667000000000001,0.15,0,0.3684,,,,0,2,2,0
20260520,5,6,6,1,2.43,1.39,0.0395,0.0,0.18,0,0.4761999999999999,,,,0,2,6,0
20260520,5,7,1,2,3.48,4.31,0.1773999999999999,0.1875,0.16,0,0.1818,,,,0,5,1,1
20260520,5,7,2,1,,,,,,0,,,,,0,5,5,0
20260520,5,7,3,4,6.36,6.08,0.4599,0.3875,0.15,0,0.2632,,,,0,5,2,0
20260520,5,7,4,2,3.93,3.6,0.1449,0.0667,0.16,0,0.4443999999999999,,,,0,5,6,0
20260520,5,7,5,1,,,,,,0,,,,,0,5,3,0
20260520,5,7,6,2,5.27,5.05,0.2826,0.3684,0.15,0,0.3,,,,0,5,4,0
20260520,5,8,1,3,5.75,5.96,0.405,0.4286,0.15,0,0.5,,,,0,5,1,1
20260520,5,8,2,2,4.22,3.17,0.2092999999999999,0.0435,0.16,0,0.3,,,,0,5,2,0
20260520,5,8,3,1,,,,,,0,,,,,0,5,3,0
20260520,5,8,4,2,3.94,4.33,0.18,0.2,0.2,0,0.2857,,,,0,5,4,0
20260520,5,8,5,1,2.13,0.0,0.0159,0.0,0.22,0,0.4211,,,,0,5,5,0
20260520,5,8,6,1,,,,,,0,,,,,0,5,6,0
20260520,5,9,1,3,5.44,5.41,0.3774,0.2821,0.17,0,0.1667,,,,0,2,1,1
20260520,5,9,2,2,4.65,5.15,0.23,0.3333,0.16,0,0.35,,,,0,2,4,0
20260520,5,9,3,1,,,,,,0,,,,,0,2,2,0
20260520,5,9,4,2,4.38,4.55,0.1522,0.2759,0.19,0,0.6,,,,0,2,3,0
20260520,5,9,5,1,,,,,,0,,,,,0,2,5,0
20260520,5,9,6,2,3.74,0.0,0.1538,0.0,0.19,0,0.5,,,,0,2,6,0
20260520,5,10,1,3,5.75,6.0,0.3804,0.5556,0.16,0,0.1176,,,,0,1,2,0
20260520,5,10,2,1,,,,,,0,,,,,0,1,4,0
20260520,5,10,3,3,5.31,5.81,0.2991,0.3704,0.18,0,0.15,,,,0,1,3,0
20260520,5,10,4,1,,,,,,0,,,,,0,1,5,0
20260520,5,10,5,1,,,,,,0,,,,,0,1,6,0
20260520,5,10,6,1,,,,,,0,,,,,0,1,1,1
20260520,5,11,1,4,5.63,6.16,0.36,0.4897999999999999,0.14,0,0.4118,,,,0,3,1,1
20260520,5,11,2,2,5.16,4.94,0.3258,0.2778,0.13,1,0.3333,,,,0,3,2,0
20260520,5,11,3,3,4.87,5.63,0.3095,0.3947,0.12,0,0.2632,,,,0,3,4,0
20260520,5,11,4,1,,,,,,0,,,,,0,3,3,0
20260520,5,11,5,1,,,,,,0,,,,,0,3,5,0
20260520,5,11,6,3,5.27,5.53,0.3077,0.3529,0.17,0,0.3684,,,,0,3,6,0
20260520,5,12,1,4,6.36,6.08,0.4599,0.3875,0.15,0,0.2632,,,,0,2,1,1
20260520,5,12,2,1,,,,,,0,,,,,0,2,5,0
20260520,5,12,3,1,,,,,,0,,,,,0,2,2,0
20260520,5,12,4,1,,,,,,0,,,,,0,2,3,0
20260520,5,12,5,1,,,,,,0,,,,,0,2,4,0
20260520,5,12,6,4,6.22,6.88,0.4154,0.5882000000000001,0.16,0,0.1724,,,,0,2,6,0
20260520,8,1,1,4,6.64,7.69,0.4854,0.5625,0.14,0,0.3554,,,,0,2,1,1
20260520,8,1,2,2,4.48,5.0,0.2439,0.1667,0.19,0,0.2353,,,,0,2,3,0
20260520,8,1,3,1,,,,,,0,,,,,0,2,4,0
20260520,8,1,4,1,,,,,,0,,,,,0,2,5,0
20260520,8,1,5,1,,,,,,0,,,,,0,2,2,0
20260520,8,1,6,1,,,,,,0,,,,,0,2,9,0
20260520,8,2,1,2,4.47,3.8,0.2435999999999999,0.1333,0.15,0,0.2913,,,,0,1,5,0
20260520,8,2,2,4,6.37,7.04,0.3918,0.48,0.12,0,0.3284,,,,0,1,1,1
20260520,8,2,3,1,,,,,,0,,,,,0,1,2,0
20260520,8,2,4,1,,,,,,0,,,,,0,1,4,0
20260520,8,2,5,3,6.16,7.64,0.4425,0.5714,0.14,0,0.3684,,,,0,1,3,0
20260520,8,2,6,1,0.0,0.0,0.0,0.0,,0,0.312,,,,0,1,6,0
20260520,8,3,1,2,5.85,6.05,0.4022,0.475,0.18,0,0.3386,,,,0,1,2,0
20260520,8,3,2,1,,,,,,0,,,,,0,1,4,0
20260520,8,3,3,1,,,,,,0,,,,,0,1,3,0
20260520,8,3,4,1,,,,,,0,,,,,0,1,5,0
20260520,8,3,5,1,1.12,1.14,0.0,0.0,0.22,1,0.2562,,,,0,1,6,0
20260520,8,3,6,4,6.41,7.82,0.4224,0.6765000000000001,0.14,0,0.3971,,,,0,1,1,1
20260520,8,4,1,1,4.67,3.83,0.3167999999999999,0.2571,0.16,0,0.2868,,,,0,1,6,0
20260520,8,4,2,3,5.61,6.06,0.3636,0.4722,0.14,1,0.3308,,,,0,1,5,0
20260520,8,4,3,1,,,,,,0,,,,,0,1,1,1
20260520,8,4,4,1,,,,,,0,,,,,0,1,3,0
20260520,8,4,5,1,,,,,,0,,,,,0,1,4,0
20260520,8,4,6,4,6.87,6.47,0.5118,0.5055,0.17,0,0.4090999999999999,,,,0,1,2,0
20260520,8,5,1,3,5.26,5.34,0.297,0.3636,0.14,0,0.2683,,,,0,3,4,0
20260520,8,5,2,4,5.64,7.44,0.3268999999999999,0.6111,0.15,0,0.4418999999999999,,,,0,3,2,0
20260520,8,5,3,1,,,,,,0,,,,,0,3,1,1
20260520,8,5,4,1,,,,,,0,,,,,0,3,5,0
20260520,8,5,5,1,,,,,,0,,,,,0,3,3,0
20260520,8,5,6,1,,,,,,0,,,,,0,3,6,0
20260520,8,6,1,3,5.53,5.39,0.3965999999999999,0.2609,0.15,0,0.5039,,,,0,3,3,0
20260520,8,6,2,2,3.89,3.81,0.1898999999999999,0.193,0.17,0,0.3459,,,,0,3,4,0
20260520,8,6,3,1,,,,,,0,,,,,0,3,5,0
20260520,8,6,4,1,,,,,,0,,,,,0,3,2,0
20260520,8,6,5,1,1.5,0.0,0.0,0.0,,0,0.2148999999999999,,,,0,3,6,0
20260520,8,6,6,1,,,,,,0,,,,,0,3,1,1
20260520,8,7,1,2,4.79,5.11,0.2586,0.2857,0.17,0,0.2623,,,,0,3,1,1
20260520,8,7,2,1,,,,,,0,,,,,0,3,2,0
20260520,8,7,3,1,,,,,,0,,,,,0,3,4,0
20260520,8,7,4,2,4.47,3.8,0.2435999999999999,0.1333,0.15,0,0.2913,,,,0,3,6,0
20260520,8,7,5,1,,,,,,0,,,,,0,3,3,0
20260520,8,7,6,1,,,,,,0,,,,,0,3,5,0
20260520,8,8,1,2,4.47,4.19,0.24,0.2307999999999999,0.15,0,0.4172999999999999,,,,0,2,1,1
20260520,8,8,2,1,,,,,,0,,,,,0,2,2,0
20260520,8,8,3,2,5.72,4.56,0.3707,0.1563,0.16,0,0.3253999999999999,,,,0,2,5,0
20260520,8,8,4,1,,,,,,0,,,,,0,2,3,0
20260520,8,8,5,1,,,,,,0,,,,,0,2,6,0
20260520,8,8,6,3,5.95,5.13,0.4216,0.3913,0.16,0,0.2619,,,,0,2,4,0
20260520,8,9,1,2,4.54,3.38,0.2581,0.1379,0.17,0,0.4803,,,,0,2,1,1
20260520,8,9,2,2,3.77,5.44,0.1856,0.4443999999999999,0.15,0,0.3306,,,,0,2,4,0
20260520,8,9,3,1,,,,,,0,,,,,0,2,2,0
20260520,8,9,4,1,,,,,,0,,,,,0,2,3,0
20260520,8,9,5,1,,,,,,0,,,,,0,2,5,0
20260520,8,9,6,1,,,,,,0,,,,,0,2,6,0
20260520,8,10,1,4,7.28,6.91,0.5545,0.5,0.14,0,0.375,,,,0,2,1,1
20260520,8,10,2,1,,,,,,0,,,,,0,2,2,0
20260520,8,10,3,1,,,,,,0,,,,,0,2,6,0
20260520,8,10,4,4,6.67,6.96,0.4882,0.5062,0.19,0,0.2719,,,,0,2,5,0
20260520,8,10,5,1,,,,,,0,,,,,0,2,3,0
20260520,8,10,6,3,6.16,7.64,0.4425,0.5714,0.14,0,0.3684,,,,0,2,4,0
20260520,8,11,1,4,6.37,7.04,0.3918,0.48,0.12,0,0.3284,,,,0,2,1,1
20260520,8,11,2,2,5.33,4.14,0.3461999999999999,0.1429,0.15,0,0.2927,,,,0,2,6,0
20260520,8,11,3,1,,,,,,0,,,,,0,2,4,0
20260520,8,11,4,1,,,,,,0,,,,,0,2,2,0
20260520,8,11,5,1,,,,,,0,,,,,0,2,3,0
20260520,8,11,6,1,,,,,,0,,,,,0,2,5,0
20260520,8,12,1,4,6.78,7.3,0.4938,0.5667,0.17,0,0.2957,,,,0,2,1,1
20260520,8,12,2,1,,,,,,0,,,,,0,2,3,0
20260520,8,12,3,1,,,,,,0,,,,,0,2,2,0
20260520,8,12,4,4,6.41,7.82,0.4224,0.6765000000000001,0.14,0,0.3971,,,,0,2,6,0
20260520,8,12,5,3,5.59,5.97,0.3592,0.4063,0.16,0,0.2683,,,,0,2,4,0
20260520,8,12,6,1,,,,,,0,,,,,0,2,5,0
20260520,9,1,1,4,7.08,6.05,0.5317000000000001,0.381,0.15,0,0.4231,,,,0,3,1,1
20260520,9,1,2,2,4.4,4.32,0.2346,0.24,0.17,0,0.3333,,,,0,3,5,0
20260520,9,1,3,2,4.01,3.33,0.2092999999999999,0.0,0.16,0,0.4118,,,,0,3,2,0
20260520,9,1,4,2,4.62,4.29,0.2041,0.2,0.16,0,0.1884,,,,0,3,4,0
20260520,9,1,5,2,3.78,0.0,0.1698,0.0,0.18,0,0.3492,,,,0,3,3,0
20260520,9,1,6,1,1.43,0.0,0.0,0.0,,0,0.3433,,,,0,3,6,0
20260520,9,2,1,2,4.01,4.7,0.2632,0.3178,0.2,0,0.3167,,,,0,2,4,0
20260520,9,2,2,2,4.43,4.67,0.2087999999999999,0.0,0.16,0,0.2373,,,,0,2,5,0
20260520,9,2,3,2,4.36,3.88,0.1313,0.125,0.18,0,0.4474,,,,0,2,2,0
20260520,9,2,4,2,4.48,4.67,0.2573999999999999,0.0,0.19,0,0.2115,,,,0,2,1,1
20260520,9,2,5,2,4.88,4.17,0.3429,0.2173999999999999,0.16,0,0.377,,,,0,2,3,0
20260520,9,2,6,1,0.0,0.0,0.0,0.0,,0,0.2778,,,,0,2,6,0
20260520,9,3,1,2,5.79,5.47,0.3626,0.3157999999999999,0.15,0,0.3582,,,,0,3,1,1
20260520,9,3,2,2,5.69,0.0,0.3143,0.0,0.16,0,0.2429,,,,0,3,6,0
20260520,9,3,3,3,5.95,5.41,0.4362,0.3529,0.15,0,0.4025999999999999,,,,0,3,4,0
20260520,9,3,4,3,6.21,6.47,0.4696,0.5294,0.16,0,0.2321,,,,0,3,3,0
20260520,9,3,5,2,6.02,6.0,0.4653,0.4167,0.17,0,0.2727,,,,0,3,5,0
20260520,9,3,6,4,6.9,6.2,0.4432,0.4,0.15,0,0.3661999999999999,,,,0,3,2,0
20260520,9,4,1,2,5.01,5.56,0.2913,0.3889,0.15,0,0.4179,,,,0,3,1,1
20260520,9,4,2,2,4.24,4.93,0.3077,0.325,0.16,0,0.434,,,,0,3,4,0
20260520,9,4,3,1,3.86,4.95,0.1176,0.2955,,0,0.2588,,,,0,3,3,0
20260520,9,4,4,2,4.46,5.37,0.2647,0.3684,0.17,0,0.2429,,,,0,3,2,0
20260520,9,4,5,2,4.85,4.48,0.2353,0.3103,0.16,0,0.3469,,,,0,3,6,0
20260520,9,4,6,2,4.03,3.26,0.1684,0.1052999999999999,0.18,0,0.4097999999999999,,,,0,3,5,0
20260520,9,5,1,4,6.32,6.25,0.4804,0.5,0.15,0,0.2941,,,,0,3,1,1
20260520,9,5,2,2,5.28,4.58,0.2935,0.2692,0.17,0,0.2,,,,0,3,14,0
20260520,9,5,3,2,4.21,0.0,0.2471,0.0,0.14,0,0.3514,,,,0,3,3,0
20260520,9,5,4,2,4.93,3.0,0.2737,0.0713999999999999,0.19,0,0.3918999999999999,,,,0,3,2,0
20260520,9,5,5,2,4.3,4.99,0.2676,0.2841,0.16,0,0.2949,,,,0,3,4,0
20260520,9,5,6,2,4.15,4.76,0.2471999999999999,0.3157999999999999,0.18,0,0.4054,,,,0,3,5,0
20260520,9,6,1,2,5.0,0.0,0.3514,0.0,0.16,0,0.3117,,,,0,3,3,0
20260520,9,6,2,3,5.95,6.79,0.4150999999999999,0.5714,0.15,0,0.2,,,,0,3,1,1
20260520,9,6,3,2,3.97,4.36,0.2173999999999999,0.3636,0.15,0,0.1485999999999999,,,,0,3,4,0
20260520,9,6,4,4,7.17,6.35,0.6058,0.4493,0.13,0,0.3273,,,,0,3,9,0
20260520,9,6,5,2,4.36,3.88,0.1313,0.125,0.18,0,0.4474,,,,0,3,2,0
20260520,9,6,6,3,5.84,6.36,0.44,0.3928999999999999,0.17,0,0.3,,,,0,3,5,0
20260520,9,7,1,2,4.88,4.17,0.3429,0.2173999999999999,0.16,0,0.377,,,,0,3,6,0
20260520,9,7,2,3,5.87,0.0,0.4700999999999999,0.0,0.17,0,0.3393,,,,0,3,2,0
20260520,9,7,3,1,,,,,,0,,,,,0,3,5,0
20260520,9,7,4,3,5.74,0.0,0.4185999999999999,0.0,0.16,0,0.3857,,,,0,3,1,1
20260520,9,7,5,1,,,,,,0,,,,,0,3,3,0
20260520,9,7,6,2,4.01,3.33,0.2092999999999999,0.0,0.16,0,0.4118,,,,0,3,4,0
20260520,9,8,1,2,6.02,6.0,0.4653,0.4167,0.17,0,0.2727,,,,0,3,5,0
20260520,9,8,2,2,4.62,4.29,0.2041,0.2,0.16,0,0.1884,,,,0,3,4,0
20260520,9,8,3,4,7.53,6.45,0.625,0.55,0.14,0,0.2455999999999999,,,,0,3,1,1
20260520,9,8,4,1,,,,,,0,,,,,0,3,2,0
20260520,9,8,5,1,,,,,,0,,,,,0,3,6,0
20260520,9,8,6,1,,,,,,0,,,,,0,3,3,0
20260520,9,9,1,3,5.95,5.41,0.4362,0.3529,0.15,0,0.4025999999999999,,,,0,3,1,1
20260520,9,9,2,3,6.22,6.36,0.4454,0.2727,0.17,0,0.4857,,,,0,3,4,0
20260520,9,9,3,1,,,,,,0,,,,,0,3,2,0
20260520,9,9,4,1,,,,,,0,,,,,0,3,6,0
20260520,9,9,5,1,,,,,,0,,,,,0,3,3,0
20260520,9,9,6,2,4.43,4.67,0.2087999999999999,0.0,0.16,0,0.2373,,,,0,3,5,0
20260520,9,10,1,3,5.8,5.29,0.3985,0.2857,0.16,0,0.3622999999999999,,,,0,1,2,0
20260520,9,10,2,4,7.12,6.21,0.5529,0.5,0.16,0,0.1052999999999999,,,,0,1,1,1
20260520,9,10,3,2,4.85,4.48,0.2353,0.3103,0.16,0,0.3469,,,,0,1,6,0
20260520,9,10,4,3,6.23,4.8,0.4809,0.2,0.19,0,0.3622999999999999,,,,0,1,3,0
20260520,9,10,5,1,,,,,,0,,,,,0,1,4,0
20260520,9,10,6,1,,,,,,0,,,,,0,1,5,0
20260520,9,11,1,3,6.21,6.47,0.4696,0.5294,0.16,0,0.2321,,,,0,1,2,0
20260520,9,11,2,2,4.15,4.76,0.2471999999999999,0.3157999999999999,0.18,0,0.4054,,,,0,1,3,0
20260520,9,11,3,1,,,,,,0,,,,,0,1,4,0
20260520,9,11,4,1,,,,,,0,,,,,0,1,5,0
20260520,9,11,5,1,,,,,,0,,,,,0,1,1,1
20260520,9,11,6,1,,,,,,0,,,,,0,1,6,0
20260520,9,12,1,4,7.53,6.45,0.625,0.55,0.14,0,0.2455999999999999,,,,0,1,4,0
20260520,9,12,2,4,7.14,6.13,0.575,0.25,0.16,0,0.3651,,,,0,1,3,0
20260520,9,12,3,1,,,,,,0,,,,,0,1,5,0
20260520,9,12,4,4,7.08,6.05,0.5317000000000001,0.381,0.15,0,0.4231,,,,0,1,1,1
20260520,9,12,5,1,,,,,,0,,,,,0,1,2,0
20260520,9,12,6,1,,,,,,0,,,,,0,1,6,0
20260520,11,1,1,3,6.82,7.18,0.4953,0.5897,0.17,0,0.4443999999999999,,,,0,2,1,1
20260520,11,1,2,4,7.26,7.17,0.5304,0.5,0.13,0,0.4,,,,0,2,6,0
20260520,11,1,3,3,5.38,6.12,0.3162999999999999,0.44,0.14,0,0.25,,,,0,2,4,0
20260520,11,1,4,4,6.19,9.0,0.3645,0.75,0.16,0,0.4347999999999999,,,,0,2,3,0
20260520,11,1,5,3,5.92,6.2,0.3944,0.3,0.16,0,0.4347999999999999,,,,0,2,2,0
20260520,11,1,6,4,6.16,6.69,0.3738,0.4,0.12,0,0.4074,,,,0,2,5,0
20260520,11,2,1,3,6.62,6.18,0.4752,0.4211,0.14,0,0.2632,,,,0,3,5,0
20260520,11,2,2,4,6.46,6.61,0.4422,0.4756,0.15,0,0.4167,,,,0,3,4,0
20260520,11,2,3,4,6.74,6.38,0.4746,0.4761999999999999,0.13,0,0.24,,,,0,3,1,1
20260520,11,2,4,4,7.16,6.38,0.4921999999999999,0.375,0.14,0,0.5385,,,,0,3,3,0
20260520,11,2,5,3,6.17,6.27,0.4,0.3659,0.15,0,0.5,,,,0,3,2,0
20260520,11,2,6,3,5.45,5.1,0.2871,0.2885,0.12,0,0.3704,,,,0,3,6,0
20260520,11,3,1,3,6.96,7.68,0.5877,0.5882000000000001,0.15,0,0.2609,,,,0,4,1,1
20260520,11,3,2,3,7.55,0.0,0.6271,0.0,0.16,0,0.2173999999999999,,,,0,4,4,0
20260520,11,3,3,4,7.73,7.33,0.6215999999999999,0.5556,0.13,0,0.4211,,,,0,4,2,0
20260520,11,3,4,4,6.83,7.86,0.5196999999999999,0.6486,0.14,0,0.64,,,,0,4,3,0
20260520,11,3,5,4,6.69,6.31,0.4553999999999999,0.4138,0.14,0,0.3889,,,,0,4,5,0
